kode_prov,kode_bps_2010,kode_bps_2014_x,kode_bps_2019,name_prov,name_kab_2014,name_kab_2019,dapil_2019,dapil 2014,change_14_19,name_kab_2010,Islam,Kristen,Katolik,Hindu,Budha,Khong Hu Chu,Lainnya,Tidak Terjawab,Tidak Ditanyakan
33,3312,3312,3312,Jawa Tengah,Wonogiri,Wonogiri,Jateng-04,Jateng-04,No Change,Wonogiri,97.46087862685488,1.268053534057341,1.0480092668348937,0.0053826875543651455,0.190870100677788,0.0004306150043492116,0.002368382523920664,0.0,0.024006786492468544
33,3313,3313,3313,Jawa Tengah,Karanganyar,Karanganyar,Jateng-04,Jateng-04,No Change,Karanganyar,95.18246523593328,2.7528418732999183,1.4467606825414785,0.35735542230901285,0.04697514498349721,0.0011067442535378923,0.003689147511792975,0.0,0.2088057491674824
33,3314,3314,3314,Jawa Tengah,Sragen,Sragen,Jateng-04,Jateng-04,No Change,Sragen,97.75034779427358,1.206618926999322,0.6298746542447213,0.11663050849037478,0.026681704739556264,0.001165139944958789,0.003029363856892852,0.0,0.2656519074506039
33,3315,3315,3315,Jawa Tengah,Grobogan,Grobogan,Jateng-03,Jateng-03,No Change,Grobogan,98.67883756044183,0.8441991111763159,0.23298000452358686,0.01184385067273072,0.08183718755157805,0.0064186029452218095,0.00045847163894441486,0.0,0.1434252110497778
33,3316,3316,3316,Jawa Tengah,Blora,Blora,Jateng-03,Jateng-03,No Change,Blora,98.42840063249643,0.9832137760808362,0.35071734351498324,0.0057850283466388975,0.02723784179875815,0.007592849704963555,0.013257356627714142,0.0,0.18379517142967333
33,3317,3317,3317,Jawa Tengah,Rembang,Rembang,Jateng-03,Jateng-03,No Change,Rembang,98.05786332836736,0.5049386244227281,0.3894419464318629,0.008793304912920916,0.0989246802703603,0.007440488772471544,0.0055803665793536595,0.0,0.927017260242932
33,3318,3318,3318,Jawa Tengah,Pati,Pati,Jateng-03,Jateng-03,No Change,Pati,96.93012469426772,2.2231868701159447,0.2637295097452294,0.008228427874890951,0.2679276872324187,0.0019311616441070605,0.11343475570385385,0.0,0.19143689341583034
33,3319,3319,3319,Jawa Tengah,Kudus,Kudus,Jateng-02,Jateng-02,No Change,Kudus,97.47838088488199,1.4398594355555498,0.4799102692565443,0.0036015780056776305,0.1336442695678235,0.002572555718341165,0.020709073532646376,0.0,0.4413219334814268
33,3320,3320,3320,Jawa Tengah,Jepara,Jepara,Jateng-02,Jateng-02,No Change,Jepara,97.20317512394286,1.9916520851560224,0.08849154272382619,0.04456474190726159,0.3709171770195392,0.0023694954797317,0.00510352872557597,0.0,0.2937263050452027
33,3321,3321,3321,Jawa Tengah,Demak,Demak,Jateng-02,Jateng-02,No Change,Demak,98.6270094422113,0.7721828494125026,0.26989926855308793,0.007768248515743494,0.020557438145321197,0.001421021069953078,0.0,9.473473799687186e-05,0.3010669973540588
33,3322,3322,3322,Jawa Tengah,Semarang,Semarang,Jateng-01,Jateng-01,No Change,Semarang,93.26945495295614,3.4446190988334924,2.370619956227766,0.03341473923073038,0.5247510816813094,0.006768902159279788,0.05501076040557543,0.0,0.2953605085057165
33,3323,3323,3323,Jawa Tengah,Temanggung,Temanggung,Jateng-06,Jateng-06,No Change,Temanggung,95.85729084632472,2.056323795491048,0.7992423921664931,0.007338973051855489,1.085462341188857,0.003246084234474544,0.03641259706497532,0.0,0.15468297047756954
33,3324,3324,3324,Jawa Tengah,Kendal,Kendal,Jateng-01,Jateng-01,No Change,Kendal,98.32036191857719,0.5440330196276184,0.3726481790221845,0.037098209178363525,0.029656352846176823,0.0025546670991088657,0.0044428993027980255,0.0,0.6892047543465439
33,3325,3325,3325,Jawa Tengah,Batang,Batang,Jateng-10,Jateng-10,No Change,Batang,99.411543315732,0.265435138179081,0.20586787102908466,0.004527678263182618,0.016978793486934818,0.003678738588835877,0.00028297989144891364,0.0,0.09168548482944802
33,3326,3326,3326,Jawa Tengah,Pekalongan,Pekalongan,Jateng-10,Jateng-10,No Change,Pekalongan,99.52493438633185,0.2909538396963587,0.09742183894751026,0.052705572600733816,0.011805094315548978,0.002384867538494743,0.006439142353935806,0.0,0.01335525821557056
33,3327,3327,3327,Jawa Tengah,Pemalang,Pemalang,Jateng-10,Jateng-10,No Change,Pemalang,99.47009282889087,0.3662733588456205,0.10552161052457164,0.0057081562417499315,0.01538030987360398,0.0010306393214270708,0.011812712222510272,7.927994780208237e-05,0.02410110413183304
33,3328,3328,3328,Jawa Tengah,Tegal,Tegal,Jateng-09,Jateng-09,No Change,Tegal,99.41577486720688,0.31967847185230697,0.16231263966665688,0.02459065168094669,0.03376733802252446,0.014768729580976732,0.0030827930678737838,0.00014338572408715267,0.025881123197731063
33,3329,3329,3329,Jawa Tengah,Brebes,Brebes,Jateng-09,Jateng-09,No Change,Brebes,99.47170172602428,0.20382162666268328,0.0753805506644389,0.001960932457988464,0.013380480301568342,0.004844656660912675,0.0040948883681523815,5.767448405848423e-05,0.22475746437591307
33,3371,3371,3371,Jawa Tengah,Magelang,Magelang,Jateng-06,Jateng-06,No Change,Kota Magelang,82.54036725959381,9.279606181329138,4.992091485024571,0.11164962318252176,0.3611696143858848,0.045674845847395264,0.01945410100907576,0.0,2.649986889627581
33,3372,3372,3372,Jawa Tengah,Surakarta,Surakarta,Jateng-05,Jateng-05,No Change,Kota Surakarta,78.77946156603656,13.787081670294812,6.611566937759468,0.07289666097244947,0.2419207869635136,0.0302400983704392,0.007409825428518216,0.0,0.469422454174235
33,3373,3373,3373,Jawa Tengah,Salatiga,Salatiga,Jateng-01,Jateng-01,No Change,Kota Salatiga,76.2593053565977,17.872742643778032,4.737219078035835,0.06223140689946693,0.4649742855129982,0.01643848484136862,0.009393419909353495,0.0,0.5776953244252401
33,3374,3374,3374,Jawa Tengah,Semarang,Semarang,Jateng-01,Jateng-01,No Change,Kota Semarang,86.78174068627955,6.9100324939073925,4.969138500138818,0.09948688418389906,0.6435156145564479,0.06818836183405484,0.013174942672932368,0.0,0.5147225164269041
33,3375,3375,3375,Jawa Tengah,Pekalongan,Pekalongan,Jateng-10,Jateng-10,No Change,Kota Pekalongan,96.1617999246715,2.061229275780467,1.0631267011093186,0.01989809333627067,0.4395346688744075,0.0536537873888727,0.0028425847623243816,0.0003553230952905477,0.1975596409815445
33,3376,3376,3376,Jawa Tengah,Tegal,Tegal,Jateng-09,Jateng-09,No Change,Kota Tegal,95.72243623721302,2.1406600194491627,1.1853137951327009,0.02378974870512815,0.4661956018180377,0.13146966389676085,0.0008347280247413387,0.0,0.3293002057604581
34,3401,3401,3401,D I Yogyakarta,Kulon Progo,Kulon Progo,DIY-at-large,DIY-at-large,No Change,Kulon Progo,94.31119477253263,1.3132957371248415,4.172099087353326,0.006428900220897011,0.1540364492926924,0.0,0.002057248070687044,0.012600644432958141,0.02828716097194685
34,3402,3402,3402,D I Yogyakarta,Bantul,Bantul,DIY-at-large,DIY-at-large,No Change,Bantul,95.26309842095966,1.5353761863647186,2.9391016815084536,0.12342252301967192,0.03006024116212453,0.0028524316431213065,0.005485445467540972,0.05134376957618352,0.049259300298517945
34,3403,3403,3403,D I Yogyakarta,Gunung Kidul,Gunung Kidul,DIY-at-large,DIY-at-large,No Change,Gunung Kidul,96.12471164466923,1.7675922663026258,1.7699612959776838,0.17338335934330498,0.07758572185814842,0.00044419306407336885,0.047972850919923836,0.007403217734556149,0.030945450130444693
34,3404,3404,3404,D I Yogyakarta,Sleman,Sleman,DIY-at-large,DIY-at-large,No Change,Sleman,88.86699417259013,3.5595685704091995,6.7959308761240855,0.19906505292239574,0.09148210152683628,0.0056718902946638495,0.007318568122146901,0.22230150671021215,0.2516672613003266
34,3471,3471,3471,D I Yogyakarta,Yogyakarta,Yogyakarta,DIY-at-large,DIY-at-large,No Change,Kota Yogyakarta,83.22453149163593,6.2574139213178706,9.390495256376935,0.19556026730000747,0.29462698165593226,0.017497497600526983,0.011321910212105695,0.4014131802473837,0.2071394936532974
35,3501,3501,3501,Jawa Timur,Pacitan,Pacitan,Jatim-07,Jatim-07,No Change,Pacitan,99.48195628983083,0.14032661528136506,0.04751507263150305,0.005361622981764936,0.0020337190620487687,0.033833689850447685,0.0020337190620487687,0.0003697671021906852,0.28656950419778104
35,3502,3502,3502,Jawa Timur,Ponorogo,Ponorogo,Jatim-07,Jatim-07,No Change,Ponorogo,98.11126401732297,0.33486070659818234,0.2651760064820802,0.009587492297852988,0.03051628646023938,0.0016368889289017296,0.002923015944467374,0.003741460408918239,1.2402941255563962
35,3503,3503,3503,Jawa Timur,Trenggalek,Trenggalek,Jatim-07,Jatim-07,No Change,Trenggalek,99.24823290248823,0.2382819971797613,0.04685570075221193,0.006079378895065472,0.005634546292987511,0.0016310528742858586,0.0,0.2114437635210576,0.24184065799638504
35,3504,3504,3504,Jawa Timur,Tulungagung,Tulungagung,Jatim-06,Jatim-06,No Change,Tulungagung,98.21432539049324,1.189305141199687,0.25864558989575404,0.014139157588990847,0.08523892146505911,0.006059638966710364,0.018986868762359138,0.057566570183748465,0.15573272144445632
35,3505,3505,3505,Jawa Timur,Blitar,Blitar,Jatim-06,Jatim-06,No Change,Blitar,96.33614802993628,1.326749289609265,0.91784363612591,1.0791312142957572,0.21519936165582607,0.0014328713218864824,0.003761287219952017,0.036359109792869486,0.0833752000422697
35,3506,3506,3506,Jawa Timur,Kediri,Kediri,Jatim-06,Jatim-06,No Change,Kediri,96.286358956852,2.1429314400627297,0.4187314304612447,0.3863264184860592,0.018402846306895468,0.005600866267316012,0.01226856420459698,0.01773607651316737,0.7116434008459975
35,3507,3507,3507,Jawa Timur,Malang,Malang,Jatim-05,Jatim-05,No Change,Malang,95.91344679828207,2.378569694115569,0.477185598339968,0.4251460826467632,0.09488115940607092,0.003392992774969361,0.005436964326155723,0.11021094603996864,0.5917297640684518
35,3508,3508,3508,Jawa Timur,Lumajang,Lumajang,Jatim-04,Jatim-04,No Change,Lumajang,97.58022689471396,1.0121634484499105,0.20626792176126574,0.6038006553676358,0.04153178771493694,0.0032788253459160744,0.004371767127888099,0.0710412158281816,0.4773174836903278
35,3509,3509,3509,Jawa Timur,Jember,Jember,Jatim-04,Jatim-04,No Change,Jember,98.08721641547271,0.8250861867188859,0.2895325040317637,0.07531960461708748,0.04496884760576253,0.014703827196164488,0.003686673874256985,0.010288392207228795,0.6491975482761371
35,3510,3510,3510,Jawa Timur,Banyuwangi,Banyuwangi,Jatim-03,Jatim-03,No Change,Banyuwangi,96.07641776311985,1.0964103341863325,0.24793101631152165,1.755567522964787,0.2493448271873261,0.02744078381674955,0.009382563084883921,0.03373866862715108,0.5037665207014044
35,3511,3511,3511,Jawa Timur,Bondowoso,Bondowoso,Jatim-03,Jatim-03,No Change,Bondowoso,98.76257512500473,0.4610652956409853,0.1397990151634427,0.023073623861927437,0.03759643417502294,0.005157633569136721,0.0,0.07614295874436054,0.494589913840374
35,3512,3512,3512,Jawa Timur,Situbondo,Situbondo,Jatim-03,Jatim-03,No Change,Situbondo,96.51477180255677,0.6991765219982736,0.17757354246864282,0.022698531080774343,0.04153676776005645,0.0061764710423875754,0.0016985295366565836,0.0003088235521193788,2.536059010004339
35,3513,3513,3513,Jawa Timur,Probolinggo,Probolinggo,Jatim-02,Jatim-02,No Change,Probolinggo,97.2254352133284,0.21810837733205385,0.08374048113376219,1.277817712115186,0.022713921353275362,0.002098073056728247,0.005564454628714045,0.026545185195996517,1.1379765818558645
35,3514,3514,3514,Jawa Timur,Pasuruan,Pasuruan,Jatim-02,Jatim-02,No Change,Pasuruan,96.42782524985651,0.5058619422030748,0.1264820148260988,1.0548983515684298,0.0271741286427217,0.0036364405726269904,0.0023802156475376673,0.055736716413173695,1.7960049402698106
35,3515,3515,3515,Jawa Timur,Sidoarjo,Sidoarjo,Jatim-01,Jatim-01,No Change,Sidoarjo,95.27668597994229,2.9184696139113266,1.1296437748809296,0.18691762078437413,0.17991271683654414,0.02266292453709689,0.004326558320718497,0.057172377809494426,0.22420843297723356
35,3516,3516,3516,Jawa Timur,Mojokerto,Mojokerto,Jatim-08,Jatim-08,No Change,Mojokerto,98.68096032641502,0.9128737530998798,0.11565733053909386,0.062217012549698025,0.04320084100237653,0.005168497907733535,0.0028280460249862738,0.09566597070729432,0.08142822175391512
35,3517,3517,3517,Jawa Timur,Jombang,Jombang,Jatim-08,Jatim-08,No Change,Jombang,97.25633666470672,1.2798495018741574,0.11901128320111246,0.05464040046340383,0.06628371258650358,0.009148316668149805,0.001580163788134966,0.2636378530730443,0.9495121036387844
35,3518,3518,3518,Jawa Timur,Nganjuk,Nganjuk,Jatim-08,Jatim-08,No Change,Nganjuk,98.77034109121658,0.6153210819739829,0.2014689832158344,0.0372653707363598,0.020648358455502787,0.00550622892146741,0.00589953098728651,0.04778620099702074,0.2957631534959637
35,3519,3519,3519,Jawa Timur,Madiun,Madiun,Jatim-08,Jatim-08,No Change,Madiun,98.81711305524269,0.8523610930757174,0.18164577413110505,0.00694572369911125,0.00800268165332383,0.0004529819803768206,0.002868885875719864,0.010871567529043695,0.11973823681293955
35,3520,3520,3520,Jawa Timur,Magetan,Magetan,Jatim-07,Jatim-07,No Change,Magetan,97.83106237166409,0.7928218914902603,0.20791629193381486,0.017245769951099374,0.08864648105705288,0.0017729296211410573,0.004190560922697045,0.1007346375648328,0.95560906579503
35,3521,3521,3521,Jawa Timur,Ngawi,Ngawi,Jatim-07,Jatim-07,No Change,Ngawi,98.0151999657603,0.6788013671409269,0.3957127047501421,0.006847933085910989,0.015530133962690991,0.0019565523102602826,0.0059919414501721155,0.14380659480413074,0.7361528067354313
35,3522,3522,3522,Jawa Timur,Bojonegoro,Bojonegoro,Jatim-09,Jatim-09,No Change,Bojonegoro,98.90766157591946,0.37942995422211895,0.15620183260287626,0.004628202447492629,0.02553775993348612,0.015868122677117586,0.0010744041395965034,0.24471620441117284,0.2648819436466764
35,3523,3523,3523,Jawa Timur,Tuban,Tuban,Jatim-09,Jatim-09,No Change,Tuban,98.89625414854656,0.4529426070038911,0.13920877203021287,0.0075997081712062264,0.040144340810254066,0.014305333028152897,0.0005364499885557336,0.0056327248798352025,0.4433759155413138
35,3524,3524,3524,Jawa Timur,Lamongan,Lamongan,Jatim-10,Jatim-10,No Change,Lamongan,99.42844251220676,0.25138691108757066,0.02959987583318562,0.023662937986987927,0.004834363674760975,0.0010177607736338893,0.0016962679560564825,0.2124575614960744,0.04690180898496173
35,3525,3525,3525,Jawa Timur,Gresik,Gresik,Jatim-10,Jatim-10,No Change,Gresik,97.51104888355728,1.0432932724575674,0.2681297693710165,0.16736870901802994,0.03823143099396623,0.004587771719275947,0.009770254587346924,0.012488934124695636,0.9450809741708452
35,3526,3526,3526,Jawa Timur,Bangkalan,Bangkalan,Jatim-11,Jatim-11,No Change,Bangkalan,98.84898005097263,0.11579677555607265,0.04422333999808108,0.002205652867734717,0.010476851121739909,0.0006616958603204152,0.00044113057354694347,0.2929107008351705,0.6843038022146961
35,3527,3527,3527,Jawa Timur,Sampang,Sampang,Jatim-11,Jatim-11,No Change,Sampang,97.57511062098128,0.04055722898429205,0.007291187233131154,0.0010253232046590686,0.002848120012941857,0.00022784960103534857,0.001139248005176743,0.7579416978440872,1.6138587241333742
35,3528,3528,3528,Jawa Timur,Pamekasan,Pamekasan,Jatim-11,Jatim-11,No Change,Pamekasan,96.31142906681343,0.09435645380554278,0.0694795192469576,0.002764103839842798,0.011433338610258845,0.0007538465017753086,0.0005025643345168724,0.22062574285290693,3.2886553639947835
35,3529,3529,3529,Jawa Timur,Sumenep,Sumenep,Jatim-11,Jatim-11,No Change,Sumenep,99.18853471897091,0.0657192855881924,0.045859589067380975,0.0007675245032197652,0.011320986422491538,0.0004797028145123533,0.0,0.002782276324171649,0.6845359163091281
35,3571,3571,3571,Jawa Timur,Kediri,Kediri,Jatim-06,Jatim-06,No Change,Kota Kediri,87.85283065245972,5.496690961501934,2.195101058817833,0.09236258272596247,0.3497115531438659,0.050650448591656835,0.009310744226407505,0.0,3.9533419985326255
35,3572,3572,3572,Jawa Timur,Blitar,Blitar,Jatim-06,Jatim-06,No Change,Kota Blitar,90.89703564500485,4.175254607177497,3.6448229873908815,0.06440955383123181,0.4054013094083414,0.10305528612997088,0.015912948593598448,0.0,0.6941076624636275
35,3573,3573,3573,Jawa Timur,Malang,Malang,Jatim-05,Jatim-05,No Change,Kota Malang,88.926818028316,5.701846891713798,3.701342163236992,0.21213225836733748,0.4885137696999548,0.034989631121509115,0.010484697827351164,0.04157304603635752,0.8822995136807019
35,3574,3574,3574,Jawa Timur,Probolinggo,Probolinggo,Jatim-02,Jatim-02,No Change,Kota Probolinggo,96.60143184896481,1.3562945149312178,1.0462448517013572,0.06541909684790521,0.4118638914227271,0.029023965502943862,0.000921395730252186,0.0,0.4888004348987847
35,3575,3575,3575,Jawa Timur,Pasuruan,Pasuruan,Jatim-02,Jatim-02,No Change,Kota Pasuruan,96.22198838195659,1.4082314159624614,0.801559094179167,0.08536362757835737,0.5964716367267612,0.044560887352224285,0.0,0.0,0.8418249562444299
35,3576,3576,3576,Jawa Timur,Mojokerto,Mojokerto,Jatim-08,Jatim-08,No Change,Kota Mojokerto,91.5679390329129,5.7888781656627515,1.2862324869380013,0.08652534194149555,0.8411261606043462,0.0807015208492795,0.0,0.003327897766980598,0.34526939332423706
35,3577,3577,3577,Jawa Timur,Madiun,Madiun,Jatim-08,Jatim-08,No Change,Kota Madiun,90.1558222783744,5.876675791394678,2.940385110315622,0.09300203551624904,0.3094218665917971,0.02456657541938654,0.01228328770969327,0.0,0.5878430546781779
35,3578,3578,3578,Jawa Timur,Surabaya,Surabaya,Jatim-01,Jatim-01,No Change,Kota Surabaya,86.53340261588646,8.088304157640227,3.202112322350457,0.259918054216129,1.126962448205325,0.0997292701068564,0.0167059183427729,0.42307195803126174,0.2497932552205091
35,3579,3579,3579,Jawa Timur,Batu,Batu,Jatim-05,Jatim-05,No Change,Kota Batu,94.59155344298155,3.702204181213982,1.141526101038994,0.2224161864299836,0.3123291128591259,0.014722584444537922,0.0,0.0,0.015248391031842846
36,3601,3601,3601,Banten,Pandeglang,Pandeglang,Banten-01,Banten-01,No Change,Pandeglang,99.810892389593,0.06193404719861517,0.015918441906385642,0.000956846234810066,0.021833491357938783,0.0003479440853854785,0.0,0.0,0.08811683962387244
36,3602,3602,3602,Banten,Lebak,Lebak,Banten-01,Banten-01,No Change,Lebak,98.42055651755051,0.11029030101445483,0.0584671475257351,0.0009965991055523027,0.12424268849218707,0.0019101482856419137,0.9515029960260609,0.0,0.33203360199984217
36,3603,3603,3603,Banten,Tangerang,Tangerang,Banten-03,Banten-03,No Change,Tangerang,94.09788962367729,2.8527619483089044,1.0557526594918951,0.06742224743647279,1.6978340206098272,0.03711575316754023,0.004057330431812858,0.00024696793932773914,0.18691944893690887
36,3604,3604,3604,Banten,Serang,Serang,Banten-02,Banten-02,No Change,Serang,98.76569875778613,0.4618560640083033,0.1200440826964011,0.020601389488871684,0.03607025287670959,0.004277105084194814,0.0,0.00014257016947316045,0.591309777889933
36,3671,3671,3671,Banten,Tangerang,Tangerang,Banten-03,Banten-03,No Change,Kota Tangerang,88.25036792484828,5.295226678957701,2.2751571916172626,0.14878230357928188,3.6948161376536537,0.06910926881504012,0.004559098988602807,0.00022239507261477114,0.2617590004675857
36,3672,3672,3672,Banten,Cilegon,Cilegon,Banten-02,Banten-02,No Change,Kota Cilegon,97.34861530493193,1.563705584433961,0.380447406149632,0.05953668180446872,0.34307011712440505,0.00560659335378405,0.00026698063589447856,0.0,0.29875133156592154
36,3673,3673,3673,Banten,Serang,Serang,Banten-02,Banten-02,No Change,Kota Serang,98.0598319444084,0.9060463667281082,0.3795529478958436,0.042576390872037184,0.3362842579852367,0.007269139904981955,0.0,0.0,0.2684389522054051
36,3674,3674,3674,Banten,Tangerang Selatan,Tangerang Selatan,Banten-03,Banten-03,No Change,Kota Tangerang Selatan,90.07085053188274,5.671530052188524,3.0094038542317345,0.21862759838241927,0.8651328893098001,0.060992527446637364,0.0051925023366260524,0.00023250010462504708,0.09803754411689483
51,5101,5101,5101,Bali,Jembrana,Jembrana,Bali-at-large,Bali-at-large,No Change,Jembrana,26.60469809431352,1.10457960999549,0.7128169455507227,71.2125150016435,0.28894885299536,0.0007644149550141799,0.0,0.0,0.0756770805464038
51,5102,5102,5102,Bali,Tabanan,Tabanan,Bali-at-large,Bali-at-large,No Change,Tabanan,6.1936789787913415,0.6393245159926161,0.2839066505429863,92.4478455167695,0.3642082805710444,0.0033261030189136475,0.000475157574130521,0.0,0.06723479673946872
51,5103,5103,5103,Bali,Badung,Badung,Bali-at-large,Bali-at-large,No Change,Badung,17.699307237563776,3.385775179816392,1.883562904448845,76.35534074930243,0.4555225902394853,0.005889585005116577,0.02300619142623663,0.00018404953140989304,0.19141151266628875
51,5104,5104,5104,Bali,Gianyar,Gianyar,Bali-at-large,Bali-at-large,No Change,Gianyar,4.009136249752542,0.3601708895922959,0.14198225966788494,95.19942440775093,0.17008069786302862,0.005960274768666836,0.008727545196976437,0.0,0.10451767540769344
51,5105,5105,5105,Bali,Klungkung,Klungkung,Bali-at-large,Bali-at-large,No Change,Klungkung,4.570108418404742,0.21812680672909476,0.08091800894788997,94.74971121652605,0.2521358249825557,0.0,0.0,0.0,0.1289997244096797
51,5106,5106,5106,Bali,Bangli,Bangli,Bali-at-large,Bali-at-large,No Change,Bangli,1.0146132164399846,0.09147771333577892,0.026003816988850858,98.59393646710285,0.052471987852502636,0.0004643538748009083,0.0,0.0,0.22103244440523231
51,5107,5107,5107,Bali,Karang Asem,Karang Asem,Bali-at-large,Bali-at-large,No Change,Karang Asem,4.0911807953350285,0.10038160141442216,0.04968637054934967,95.61801521865786,0.08423983636285677,0.00025221507893070894,0.0010088603157228358,0.0,0.05523510228582526
51,5108,5108,5108,Bali,Buleleng,Buleleng,Bali-at-large,Bali-at-large,No Change,Buleleng,9.207610654916882,0.5018225515722009,0.14676547166032444,89.33018225515724,0.5010214300020027,0.015541758461846585,0.002403364710594833,0.0,0.2946525135189265
51,5171,5171,5171,Bali,Denpasar,Denpasar,Bali-at-large,Bali-at-large,No Change,Kota Denpasar,28.64597401181097,4.3984889467136865,2.0452986283095504,63.30192280135787,1.4695868189893595,0.031955809680327775,0.01204683301440928,0.0,0.09472615012382876
52,5201,5201,5201,Nusa Tenggara Barat,Lombok Barat,Lombok Barat,NTB-02,NTB-at-large,Split District,Lombok Barat,93.99485988006387,0.1588370395309224,0.04483437946885428,5.526628954675608,0.2583393612517625,0.000833352778231492,0.0005000116669388952,0.0,0.015167020563813156
52,5202,5202,5202,Nusa Tenggara Barat,Lombok Tengah,Lombok Tengah,NTB-02,NTB-at-large,Split District,Lombok Tengah,99.48977515929268,0.0315039717092009,0.006510045814447419,0.3391036364418415,0.01023007199413166,0.0,0.0,0.0,0.12287711474769505
52,5203,5203,5203,Nusa Tenggara Barat,Lombok Timur,Lombok Timur,NTB-02,NTB-at-large,Split District,Lombok Timur,99.87789236800164,0.028039530310732263,0.0055174559643698965,0.07715393340340201,0.0009949510755421127,0.0001809001955531114,0.0004522504888827785,0.0001809001955531114,0.009587710364314904
52,5204,5204,5204,Nusa Tenggara Barat,Sumbawa,Sumbawa,NTB-01,NTB-at-large,Split District,Sumbawa,95.84236235205836,0.5647095040994351,0.5776968606673096,2.8091171243106476,0.07575957997926833,0.010822797139895476,0.0,0.0,0.11953178174506783
52,5205,5205,5205,Nusa Tenggara Barat,Dompu,Dompu,NTB-01,NTB-at-large,Split District,Dompu,97.78328835061855,0.2520858736008549,0.1913477917368808,1.6728089764491514,0.007763514223214734,0.0027400638434875533,0.0,0.0,0.08996542952784133
52,5206,5206,5206,Nusa Tenggara Barat,Bima,Bima,NTB-01,NTB-at-large,Split District,Bima,99.46679173458887,0.14411649530539947,0.3016656497308915,0.07035070623912865,0.003870427204094457,0.002276721884761445,0.0002276721884761445,0.0,0.010700592858378792
52,5207,5207,5207,Nusa Tenggara Barat,Sumbawa Barat,Sumbawa Barat,NTB-01,NTB-at-large,Split District,Sumbawa Barat,97.5546102252264,0.5402301850353629,0.328835764804134,1.0995989595566806,0.006089551200076554,0.001739871771450444,0.01304903828587833,0.0,0.4558464041200164
52,5208,5208,5208,Nusa Tenggara Barat,Lombok Utara,Lombok Utara,NTB-02,NTB-at-large,Split District,Lombok Utara,91.8619297053061,0.03748650485825103,0.007497300971650207,3.7091647007077455,4.3734255667959525,0.0014994601943300412,0.005498020712543485,0.0,0.0034987404534367627
52,5271,5271,5271,Nusa Tenggara Barat,Mataram,Mataram,NTB-02,NTB-at-large,Split District,Kota Mataram,82.4785338208682,1.6718672038486455,0.7528987719781652,13.988327959031187,0.9532249536419896,0.014645904235645154,0.0012411783250546738,0.0002482356650109348,0.13901197240612348
52,5272,5272,5272,Nusa Tenggara Barat,Bima,Bima,NTB-01,NTB-at-large,Split District,Kota Bima,97.89660468933012,0.956662622125278,0.6564781629833286,0.3268363503741785,0.021040966762286173,0.004909558911200106,0.0,0.01893687008605755,0.11853077942754542
53,5301,5301,5301,Nusa Tenggara Timur,Sumba Barat,Sumba Barat,NTT-02,NTT-02,No Change,Sumba Barat,4.6183092627462985,58.32259692052651,17.092068869207967,0.15676664294144674,0.0027028731541628753,0.0027028731541628753,19.40122350058112,0.0,0.4036290576883227
53,5302,5302,5302,Nusa Tenggara Timur,Sumba Timur,Sumba Timur,NTT-02,NTT-02,No Change,Sumba Timur,6.184901550945848,71.25305183285616,9.050989759893207,0.17476683118753622,0.007904027541144854,0.005708464335271285,13.130346196406304,0.0,0.1923313368345248
53,5303,5303,5303,Nusa Tenggara Timur,Kupang,Kupang,NTT-02,NTT-02,No Change,Kupang,2.569053154182592,83.56777913498037,13.722959927499113,0.07190984672366918,0.00032835546449164015,0.0,0.011164085792715763,0.00098506639347492,0.055820428963578805
53,5304,5304,5304,Nusa Tenggara Timur,Timor Tengah Selatan,Timor Tengah Selatan,NTT-02,NTT-02,No Change,Timor Tengah Selatan,2.106515850438055,88.11211478958643,9.589600027201325,0.041935374188210486,0.001586743888202559,0.00022667769831465133,0.09021772392923122,0.00022667769831465133,0.057576135371921425
53,5305,5305,5305,Nusa Tenggara Timur,Timor Tengah Utara,Timor Tengah Utara,NTT-02,NTT-02,No Change,Timor Tengah Utara,1.8289578465033087,8.036883765660152,89.87350034594849,0.07049516324852155,0.002610931972167465,0.00043515532869457753,0.00043515532869457753,0.00348124262955662,0.18320039338041716
53,5306,5306,5306,Nusa Tenggara Timur,Belu,Belu,NTT-02,NTT-02,No Change,Belu,2.757900294353912,7.1118970641248715,89.83329406722169,0.12063684902227385,0.010502502150174429,0.0053931767798193,0.0031223655041059104,0.0,0.15725368084315222
53,5307,5307,5307,Nusa Tenggara Timur,Alor,Alor,NTT-01,NTT-01,No Change,Alor,23.736225569132646,72.79372296422595,3.320071990148717,0.06104427815141086,0.001578731331502005,0.00105248755433467,0.02525970130403208,0.025785945081199416,0.035258333070211444
53,5308,5308,5308,Nusa Tenggara Timur,Lembata,Lembata,NTT-01,NTT-01,No Change,Lembata,27.460132904463247,1.6439076967469808,70.4792538339458,0.0543160003055275,0.007638187542964803,0.0,0.013579000076381877,0.0,0.34117237691909463
53,5309,5309,5309,Nusa Tenggara Timur,Flores Timur,Flores Timur,NTT-01,NTT-01,No Change,Flores Timur,20.744609961092838,0.9875110165301692,77.90890135637669,0.06018787214376304,0.003869220352099052,0.0021495668622772512,0.006878613959287204,0.0,0.2858923926828744
53,5310,5310,5310,Nusa Tenggara Timur,Sikka,Sikka,NTT-01,NTT-01,No Change,Sikka,9.837244612556935,1.6402067073333155,88.03042007405237,0.08990170746650329,0.02264191151008231,0.005993447164433553,0.0023307850083908264,0.02796942010068992,0.34329133480727736
